"Year","State","City","Store name","Lines","Category","Sales revenue","Quantity sold"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Boatwear","11004.2","65"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Fancy fabric","2959.8","21"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Jackets","Outdoor","1289.5","11"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Leather","Jackets","2405.8","17"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Leather","Shirts","1763.4","10"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Day wear","4604","56"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Outerwear","Night wear","545.9","3"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Overcoats","Dry wear","3578.9","31"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Overcoats","Wet wear","2474.9","15"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","2 Pocket shirts","31189.7","159"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","Long sleeve","27017.4","167"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Shirt Waist","Short sleeve","25749.3","155"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Cardigan","2678.9","33"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Soft fabric","49247.4","297"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweaters","Turtleneck","30861.7","225"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweat-T-Shirts","Sweats","27444.4","198"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Sweat-T-Shirts","T-Shirts","428326.4","2348"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Trousers","Jeans","3633.8","21"
"2006","Colorado","Colorado Springs","e-Fashion Colorado Springs","Trousers","Party pants","7785.9","44"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Belts,bags,wallets","54983.5","322"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Hair accessories","5243.9","27"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Hats,gloves,scarves","2952.7","25"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Jewelry","1802.8","20"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Lounge wear","13333.3","98"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Accessories","Samples","25979.1","206"
"2006","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Full length","5757","48"
"2006","DC","Washington","e-Fashion Washington Tolbooth","City Skirts","Mini city","10285.4","54"
"2006","DC","Washington","e-Fashion Washington Tolbooth","City Trousers","Bermudas","810.8","8"
"2006","DC","Washington","e-Fashion Washington Tolbooth","City Trousers","Long lounge pants","4008.1","27"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Casual dresses","10342.2","76"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Evening wear","33669.1","241"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Skirts","36205.5","245"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Dresses","Sweater dresses","13276.6","104"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Boatwear","10453.8","63"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Fancy fabric","5301.7","30"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Jackets","Outdoor","1203.3","12"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Leather","Jackets","852.7","6"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Leather","Pants","60","1"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Leather","Shirts","1758.3","10"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Outerwear","Day wear","2190.2","27"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Outerwear","Hats,gloves,scarves","79","1"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Outerwear","Night wear","338","2"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Overcoats","Dry wear","2284.1","15"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Overcoats","Wet wear","2800.7","17"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","2 Pocket shirts","65922","323"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Long sleeve","38392.1","243"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Shirt Waist","Short sleeve","34256.9","197"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Cardigan","4218.6","44"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Soft fabric","65622.7","414"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Sweaters","Turtleneck","43621.2","327"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","Sweats","40547.4","334"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Sweat-T-Shirts","T-Shirts","489767","2753"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Jeans","4397.9","27"
"2006","DC","Washington","e-Fashion Washington Tolbooth","Trousers","Party pants","20863.8","144"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Belts,bags,wallets","37761.2","219"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hair accessories","9086.9","52"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Hats,gloves,scarves","1198.1","13"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Jewelry","3782.3","34"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Lounge wear","10589.5","68"
"2006","Florida","Miami","e-Fashion Miami Sundance","Accessories","Samples","37503.1","289"
"2006","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Full length","4287.9","26"
"2006","Florida","Miami","e-Fashion Miami Sundance","City Skirts","Mini city","3640.7","19"
"2006","Florida","Miami","e-Fashion Miami Sundance","City Trousers","Bermudas","1965.7","19"
"2006","Florida","Miami","e-Fashion Miami Sundance","City Trousers","Long lounge pants","129","1"
"2006","Florida","Miami","e-Fashion Miami Sundance","Dresses","Casual dresses","11936.4","77"
"2006","Florida","Miami","e-Fashion Miami Sundance","Dresses","Evening wear","21077","142"
"2006","Florida","Miami","e-Fashion Miami Sundance","Dresses","Skirts","42569.7","265"
"2006","Florida","Miami","e-Fashion Miami Sundance","Dresses","Sweater dresses","12652.6","99"
"2006","Florida","Miami","e-Fashion Miami Sundance","Jackets","Boatwear","10354.5","60"
"2006","Florida","Miami","e-Fashion Miami Sundance","Jackets","Fancy fabric","3162.4","20"
"2006","Florida","Miami","e-Fashion Miami Sundance","Jackets","Outdoor","1838.6","17"
"2006","Florida","Miami","e-Fashion Miami Sundance","Leather","Pants","-52.4","1"
"2006","Florida","Miami","e-Fashion Miami Sundance","Leather","Shirts","2396.8","13"
"2006","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Day wear","165.5","2"
"2006","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Hats,gloves,scarves","165.5","2"
"2006","Florida","Miami","e-Fashion Miami Sundance","Outerwear","Night wear","708.2","4"
"2006","Florida","Miami","e-Fashion Miami Sundance","Overcoats","Dry wear","2121.3","17"
"2006","Florida","Miami","e-Fashion Miami Sundance","Overcoats","Wet wear","1502.5","9"
"2006","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","2 Pocket shirts","36588.4","187"
"2006","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Long sleeve","20365.8","128"
"2006","Florida","Miami","e-Fashion Miami Sundance","Shirt Waist","Short sleeve","13690.1","75"
"2006","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Cardigan","1812","14"
"2006","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Soft fabric","35662.2","211"
"2006","Florida","Miami","e-Fashion Miami Sundance","Sweaters","Turtleneck","51051.3","359"
"2006","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","Sweats","44581.4","343"
"2006","Florida","Miami","e-Fashion Miami Sundance","Sweat-T-Shirts","T-Shirts","378926.3","2002"
"2006","Florida","Miami","e-Fashion Miami Sundance","Trousers","Jeans","2899","16"
"2006","Florida","Miami","e-Fashion Miami Sundance","Trousers","Party pants","5804.1","27"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Belts,bags,wallets","78988.8","440"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Hair accessories","12385.1","68"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Hats,gloves,scarves","3882.8","33"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Jewelry","4413.5","39"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Lounge wear","13576.7","85"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Accessories","Samples","35382.9","245"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","City Skirts","Full length","2353.2","15"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","City Skirts","Mini city","5932.4","30"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","City Trousers","Bermudas","1038.9","8"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","City Trousers","Long lounge pants","2044.1","12"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Casual dresses","7645.5","55"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Evening wear","28765.9","209"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Skirts","44947.6","278"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Dresses","Sweater dresses","12551","81"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Boatwear","13746.8","77"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Fancy fabric","3726.1","23"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Jackets","Outdoor","2959.8","19"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Leather","Shirts","2855.5","14"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Day wear","2100.5","28"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Hats,gloves,scarves","575.5","7"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Outerwear","Night wear","1107.5","7"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Overcoats","Dry wear","4920.2","35"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Overcoats","Wet wear","1187.9","6"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","2 Pocket shirts","72729.6","352"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Long sleeve","22178.6","145"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Shirt Waist","Short sleeve","22727.3","130"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Cardigan","3169.9","34"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Soft fabric","49680","293"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Sweaters","Turtleneck","50384","325"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","Sweats","36114.4","240"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Sweat-T-Shirts","T-Shirts","574237.7","3104"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Jeans","5319.5","29"
"2006","Illinois","Chicago","e-Fashion Chicago 33rd","Trousers","Party pants","10456.2","53"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Belts,bags,wallets","36321.7","211"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Hair accessories","15432.7","77"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Hats,gloves,scarves","666.3","4"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Jewelry","1511.4","10"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Lounge wear","9382.6","65"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Accessories","Samples","22321.9","187"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","City Skirts","Full length","4898.1","39"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","City Skirts","Mini city","5340","25"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","City Trousers","Bermudas","596.8","9"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Casual dresses","10004.8","71"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Evening wear","27947.8","207"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Skirts","40158.7","261"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Dresses","Sweater dresses","9135.1","68"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Boatwear","13848.2","82"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Fancy fabric","2493.6","15"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Jackets","Outdoor","3121.2","26"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Leather","Shirts","3754.9","20"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","2 Pocket shirts","44676.7","226"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Long sleeve","37575.7","237"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Shirt Waist","Short sleeve","38108.5","207"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Soft fabric","57078.1","347"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Sweaters","Turtleneck","30372.9","241"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Sweat-T-Shirts","Sweats","33955.2","263"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Sweat-T-Shirts","T-Shirts","424594.8","2295"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Trousers","Jeans","2967.8","20"
"2006","Massachusetts","Boston","e-Fashion Boston Newbury","Trousers","Party pants","10903.7","56"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Belts,bags,wallets","68303.8","379"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Hair accessories","11790.4","74"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Hats,gloves,scarves","3294.5","28"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Jewelry","4851.4","36"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Lounge wear","19344.7","131"
"2006","New York","New York","e-Fashion New York 5th","Accessories","Samples","82788.3","609"
"2006","New York","New York","e-Fashion New York 5th","City Skirts","Full length","5071.6","39"
"2006","New York","New York","e-Fashion New York 5th","City Skirts","Mini city","8572.7","48"
"2006","New York","New York","e-Fashion New York 5th","City Trousers","Bermudas","1904.3","15"
"2006","New York","New York","e-Fashion New York 5th","City Trousers","Long lounge pants","3166.7","23"
"2006","New York","New York","e-Fashion New York 5th","Dresses","Casual dresses","16163.6","118"
"2006","New York","New York","e-Fashion New York 5th","Dresses","Evening wear","31978.5","209"
"2006","New York","New York","e-Fashion New York 5th","Dresses","Skirts","55887.9","350"
"2006","New York","New York","e-Fashion New York 5th","Dresses","Sweater dresses","19552.1","144"
"2006","New York","New York","e-Fashion New York 5th","Jackets","Boatwear","11877.9","70"
"2006","New York","New York","e-Fashion New York 5th","Jackets","Fancy fabric","6417.2","34"
"2006","New York","New York","e-Fashion New York 5th","Jackets","Outdoor","3129.3","22"
"2006","New York","New York","e-Fashion New York 5th","Leather","Shirts","2463.6","12"
"2006","New York","New York","e-Fashion New York 5th","Outerwear","Day wear","402.5","5"
"2006","New York","New York","e-Fashion New York 5th","Outerwear","Night wear","1267.3","9"
"2006","New York","New York","e-Fashion New York 5th","Overcoats","Dry wear","2362","19"
"2006","New York","New York","e-Fashion New York 5th","Overcoats","Wet wear","3267.9","20"
"2006","New York","New York","e-Fashion New York 5th","Shirt Waist","2 Pocket shirts","50517.3","256"
"2006","New York","New York","e-Fashion New York 5th","Shirt Waist","Long sleeve","40734.9","244"
"2006","New York","New York","e-Fashion New York 5th","Shirt Waist","Short sleeve","34344.4","187"
"2006","New York","New York","e-Fashion New York 5th","Sweaters","Cardigan","3193.1","41"
"2006","New York","New York","e-Fashion New York 5th","Sweaters","Soft fabric","59336.2","377"
"2006","New York","New York","e-Fashion New York 5th","Sweaters","Turtleneck","74240.8","546"
"2006","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","Sweats","55632.1","414"
"2006","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","T-Shirts","539104.5","2898"
"2006","New York","New York","e-Fashion New York 5th","Trousers","Jeans","7479","41"
"2006","New York","New York","e-Fashion New York 5th","Trousers","Party pants","11146.9","60"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Belts,bags,wallets","105591.8","585"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Hair accessories","18981.1","123"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Hats,gloves,scarves","5993.8","53"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Jewelry","10397","86"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Lounge wear","44557.7","276"
"2006","New York","New York","e-Fashion New York Magnolia","Accessories","Samples","122399.7","899"
"2006","New York","New York","e-Fashion New York Magnolia","City Skirts","Full length","15089.5","97"
"2006","New York","New York","e-Fashion New York Magnolia","City Skirts","Mini city","12972.7","68"
"2006","New York","New York","e-Fashion New York Magnolia","City Trousers","Bermudas","3324.9","28"
"2006","New York","New York","e-Fashion New York Magnolia","City Trousers","Long lounge pants","12547.7","103"
"2006","New York","New York","e-Fashion New York Magnolia","Dresses","Casual dresses","31627.6","207"
"2006","New York","New York","e-Fashion New York Magnolia","Dresses","Evening wear","39311.3","250"
"2006","New York","New York","e-Fashion New York Magnolia","Dresses","Skirts","92368","572"
"2006","New York","New York","e-Fashion New York Magnolia","Dresses","Sweater dresses","43297.7","297"
"2006","New York","New York","e-Fashion New York Magnolia","Jackets","Boatwear","15855.5","100"
"2006","New York","New York","e-Fashion New York Magnolia","Jackets","Fancy fabric","12568","70"
"2006","New York","New York","e-Fashion New York Magnolia","Jackets","Outdoor","8416.1","64"
"2006","New York","New York","e-Fashion New York Magnolia","Leather","Pants","582.4","4"
"2006","New York","New York","e-Fashion New York Magnolia","Leather","Shirts","4814.3","24"
"2006","New York","New York","e-Fashion New York Magnolia","Outerwear","Day wear","314.5","3"
"2006","New York","New York","e-Fashion New York Magnolia","Outerwear","Night wear","1976.2","12"
"2006","New York","New York","e-Fashion New York Magnolia","Overcoats","Dry wear","4897.4","39"
"2006","New York","New York","e-Fashion New York Magnolia","Overcoats","Wet wear","5617.3","38"
"2006","New York","New York","e-Fashion New York Magnolia","Shirt Waist","2 Pocket shirts","65126.8","341"
"2006","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Long sleeve","54753.6","334"
"2006","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Short sleeve","64733.3","355"
"2006","New York","New York","e-Fashion New York Magnolia","Sweaters","Cardigan","6348.9","93"
"2006","New York","New York","e-Fashion New York Magnolia","Sweaters","Soft fabric","118073.6","696"
"2006","New York","New York","e-Fashion New York Magnolia","Sweaters","Turtleneck","164331.4","1212"
"2006","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","Sweats","105501.3","751"
"2006","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","T-Shirts","679694.5","3673"
"2006","New York","New York","e-Fashion New York Magnolia","Trousers","Jeans","15905.7","84"
"2006","New York","New York","e-Fashion New York Magnolia","Trousers","Party pants","23463","114"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Belts,bags,wallets","57981.6","327"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Hair accessories","9310.6","57"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Hats,gloves,scarves","1985.2","19"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Jewelry","3899.7","26"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Lounge wear","21415","137"
"2006","Texas ","Austin","e-Fashion Austin","Accessories","Samples","71108.4","536"
"2006","Texas ","Austin","e-Fashion Austin","City Skirts","Full length","5787.1","40"
"2006","Texas ","Austin","e-Fashion Austin","City Skirts","Mini city","11080.6","56"
"2006","Texas ","Austin","e-Fashion Austin","City Trousers","Bermudas","1784.6","18"
"2006","Texas ","Austin","e-Fashion Austin","City Trousers","Long lounge pants","3762.2","30"
"2006","Texas ","Austin","e-Fashion Austin","Dresses","Casual dresses","19764.3","139"
"2006","Texas ","Austin","e-Fashion Austin","Dresses","Evening wear","35798.3","242"
"2006","Texas ","Austin","e-Fashion Austin","Dresses","Skirts","47036.1","294"
"2006","Texas ","Austin","e-Fashion Austin","Dresses","Sweater dresses","15311.9","116"
"2006","Texas ","Austin","e-Fashion Austin","Jackets","Boatwear","18562","108"
"2006","Texas ","Austin","e-Fashion Austin","Jackets","Fancy fabric","5626.1","32"
"2006","Texas ","Austin","e-Fashion Austin","Jackets","Outdoor","2396.5","21"
"2006","Texas ","Austin","e-Fashion Austin","Leather","Pants","938.6","6"
"2006","Texas ","Austin","e-Fashion Austin","Leather","Shirts","2811.5","16"
"2006","Texas ","Austin","e-Fashion Austin","Outerwear","Day wear","109","2"
"2006","Texas ","Austin","e-Fashion Austin","Outerwear","Hats,gloves,scarves","41.9","2"
"2006","Texas ","Austin","e-Fashion Austin","Outerwear","Night wear","957.4","6"
"2006","Texas ","Austin","e-Fashion Austin","Overcoats","Dry wear","2068","18"
"2006","Texas ","Austin","e-Fashion Austin","Overcoats","Wet wear","2866.3","19"
"2006","Texas ","Austin","e-Fashion Austin","Shirt Waist","2 Pocket shirts","49508.9","261"
"2006","Texas ","Austin","e-Fashion Austin","Shirt Waist","Long sleeve","32955.4","206"
"2006","Texas ","Austin","e-Fashion Austin","Shirt Waist","Short sleeve","38717.1","223"
"2006","Texas ","Austin","e-Fashion Austin","Sweaters","Cardigan","3177.2","52"
"2006","Texas ","Austin","e-Fashion Austin","Sweaters","Soft fabric","73609","454"
"2006","Texas ","Austin","e-Fashion Austin","Sweaters","Turtleneck","73281.5","551"
"2006","Texas ","Austin","e-Fashion Austin","Sweat-T-Shirts","Sweats","50917.1","345"
"2006","Texas ","Austin","e-Fashion Austin","Sweat-T-Shirts","T-Shirts","450205.4","2454"
"2006","Texas ","Austin","e-Fashion Austin","Trousers","Jeans","8455.3","48"
"2006","Texas ","Austin","e-Fashion Austin","Trousers","Party pants","12249.3","58"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Belts,bags,wallets","36017.4","235"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Hair accessories","10485.9","58"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Hats,gloves,scarves","1620.7","13"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Jewelry","753.9","5"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Lounge wear","9541.5","72"
"2006","Texas ","Dallas","e-Fashion Dallas","Accessories","Samples","20807.5","170"
"2006","Texas ","Dallas","e-Fashion Dallas","City Skirts","Full length","6706.7","42"
"2006","Texas ","Dallas","e-Fashion Dallas","City Skirts","Mini city","5259.8","27"
"2006","Texas ","Dallas","e-Fashion Dallas","City Trousers","Bermudas","1702.8","11"
"2006","Texas ","Dallas","e-Fashion Dallas","City Trousers","Long lounge pants","988.5","7"
"2006","Texas ","Dallas","e-Fashion Dallas","Dresses","Casual dresses","10626.2","80"
"2006","Texas ","Dallas","e-Fashion Dallas","Dresses","Evening wear","20276.5","139"
"2006","Texas ","Dallas","e-Fashion Dallas","Dresses","Skirts","26966.9","189"
"2006","Texas ","Dallas","e-Fashion Dallas","Dresses","Sweater dresses","11249","80"
"2006","Texas ","Dallas","e-Fashion Dallas","Jackets","Boatwear","10681","61"
"2006","Texas ","Dallas","e-Fashion Dallas","Jackets","Fancy fabric","1312.2","9"
"2006","Texas ","Dallas","e-Fashion Dallas","Jackets","Outdoor","2219.6","16"
"2006","Texas ","Dallas","e-Fashion Dallas","Leather","Jackets","610.2","4"
"2006","Texas ","Dallas","e-Fashion Dallas","Leather","Shirts","2282.4","13"
"2006","Texas ","Dallas","e-Fashion Dallas","Outerwear","Night wear","129","1"
"2006","Texas ","Dallas","e-Fashion Dallas","Overcoats","Dry wear","2507.8","18"
"2006","Texas ","Dallas","e-Fashion Dallas","Overcoats","Wet wear","1488.8","11"
"2006","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","2 Pocket shirts","44589.3","228"
"2006","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","Long sleeve","26076.1","169"
"2006","Texas ","Dallas","e-Fashion Dallas","Shirt Waist","Short sleeve","29066","173"
"2006","Texas ","Dallas","e-Fashion Dallas","Sweaters","Cardigan","2064.4","19"
"2006","Texas ","Dallas","e-Fashion Dallas","Sweaters","Soft fabric","53169.4","333"
"2006","Texas ","Dallas","e-Fashion Dallas","Sweaters","Turtleneck","24816.6","200"
"2006","Texas ","Dallas","e-Fashion Dallas","Sweat-T-Shirts","Sweats","27168.2","204"
"2006","Texas ","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","397408.3","2261"
"2006","Texas ","Dallas","e-Fashion Dallas","Trousers","Jeans","4248.9","28"
"2006","Texas ","Dallas","e-Fashion Dallas","Trousers","Party pants","10579.3","56"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","41744.8","247"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Hair accessories","11962.6","62"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","1566.4","14"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Jewelry","4253.9","34"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Lounge wear","18997.1","115"
"2006","Texas ","Houston","e-Fashion Houston","Accessories","Samples","32277.5","240"
"2006","Texas ","Houston","e-Fashion Houston","City Skirts","Full length","2948.2","23"
"2006","Texas ","Houston","e-Fashion Houston","City Skirts","Mini city","12513.2","65"
"2006","Texas ","Houston","e-Fashion Houston","City Trousers","Bermudas","1120.5","10"
"2006","Texas ","Houston","e-Fashion Houston","City Trousers","Long lounge pants","3280","20"
"2006","Texas ","Houston","e-Fashion Houston","Dresses","Casual dresses","9937.2","72"
"2006","Texas ","Houston","e-Fashion Houston","Dresses","Evening wear","28758.5","199"
"2006","Texas ","Houston","e-Fashion Houston","Dresses","Skirts","37991.6","245"
"2006","Texas ","Houston","e-Fashion Houston","Dresses","Sweater dresses","11885.1","87"
"2006","Texas ","Houston","e-Fashion Houston","Jackets","Boatwear","12379.7","72"
"2006","Texas ","Houston","e-Fashion Houston","Jackets","Fancy fabric","5614.6","32"
"2006","Texas ","Houston","e-Fashion Houston","Jackets","Outdoor","4407.2","40"
"2006","Texas ","Houston","e-Fashion Houston","Leather","Shirts","2966.4","17"
"2006","Texas ","Houston","e-Fashion Houston","Outerwear","Day wear","331","4"
"2006","Texas ","Houston","e-Fashion Houston","Outerwear","Night wear","624.4","4"
"2006","Texas ","Houston","e-Fashion Houston","Overcoats","Dry wear","3298","30"
"2006","Texas ","Houston","e-Fashion Houston","Overcoats","Wet wear","1161.9","6"
"2006","Texas ","Houston","e-Fashion Houston","Shirt Waist","2 Pocket shirts","47195.2","244"
"2006","Texas ","Houston","e-Fashion Houston","Shirt Waist","Long sleeve","29463.3","184"
"2006","Texas ","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","32387.4","186"
